longitude,latitude,population,ocean_proximity,cluster
-122.08,37.7,1156.0,NEAR BAY,1
-122.07,37.7,645.0,NEAR BAY,1
-122.06,37.7,821.0,NEAR BAY,1
-122.06,37.7,1912.0,NEAR BAY,1
-122.07,37.7,1487.0,NEAR BAY,1
-122.08,37.7,1645.0,NEAR BAY,1
-122.09,37.7,2239.0,NEAR BAY,1
-122.07,37.69,1021.0,NEAR BAY,1
-122.08,37.69,1105.0,NEAR BAY,1
-122.07,37.69,2999.0,NEAR BAY,1
-122.08,37.69,740.0,NEAR BAY,1
-122.08,37.69,629.0,NEAR BAY,1
-122.08,37.68,314.0,NEAR BAY,1
-122.08,37.68,1479.0,NEAR BAY,1
-122.09,37.69,1732.0,NEAR BAY,1
-122.15,37.74,1338.0,NEAR BAY,1
-122.14,37.74,440.0,NEAR BAY,1
-122.14,37.73,922.0,NEAR BAY,1
-122.15,37.74,611.0,NEAR BAY,1
-122.16,37.73,994.0,NEAR BAY,1
-122.15,37.74,545.0,NEAR BAY,1
-122.15,37.73,317.0,NEAR BAY,1
-122.15,37.73,1573.0,NEAR BAY,1
-122.17,37.73,925.0,NEAR BAY,1
-122.16,37.73,768.0,NEAR BAY,1
-122.17,37.73,620.0,NEAR BAY,1
-122.16,37.73,425.0,NEAR BAY,1
-122.18,37.72,1003.0,NEAR BAY,1
-122.18,37.71,519.0,NEAR BAY,1
-122.17,37.71,481.0,NEAR BAY,1
-122.18,37.7,1209.0,NEAR BAY,1
-122.18,37.7,1398.0,NEAR BAY,1
-122.19,37.71,158.0,NEAR BAY,1
-122.17,37.72,1817.0,NEAR BAY,1
-122.17,37.72,766.0,NEAR BAY,1
-122.17,37.72,814.0,NEAR BAY,1
-122.16,37.72,618.0,NEAR BAY,1
-122.17,37.72,2139.0,NEAR BAY,1
-122.16,37.71,632.0,NEAR BAY,1
-122.16,37.71,366.0,NEAR BAY,1
-122.16,37.72,877.0,NEAR BAY,1
-122.15,37.73,830.0,NEAR BAY,1
-122.15,37.72,739.0,NEAR BAY,1
-122.15,37.72,540.0,NEAR BAY,1
-122.15,37.72,2024.0,NEAR BAY,1
-122.14,37.73,823.0,NEAR BAY,1
-122.14,37.73,711.0,NEAR BAY,1
-122.14,37.73,931.0,NEAR BAY,1
-122.13,37.73,686.0,NEAR BAY,1
-122.13,37.72,1030.0,NEAR BAY,1
-122.13,37.72,976.0,NEAR BAY,1
-122.12,37.71,552.0,NEAR BAY,1
-122.13,37.72,340.0,NEAR BAY,1
-122.14,37.72,288.0,NEAR BAY,1
-122.14,37.72,555.0,NEAR BAY,1
-122.13,37.72,1006.0,NEAR BAY,1
-122.13,37.71,776.0,NEAR BAY,1
-122.13,37.71,609.0,NEAR BAY,1
-122.15,37.71,2441.0,NEAR BAY,1
-122.14,37.71,1364.0,NEAR BAY,1
-122.14,37.71,2197.0,NEAR BAY,1
-122.13,37.7,1333.0,NEAR BAY,1
-122.13,37.7,1810.0,NEAR BAY,1
-122.15,37.71,531.0,NEAR BAY,1
-122.15,37.7,672.0,NEAR BAY,1
-122.14,37.7,695.0,NEAR BAY,1
-122.13,37.7,2162.0,NEAR BAY,1
-122.13,37.69,1216.0,NEAR BAY,1
-122.14,37.7,606.0,NEAR BAY,1
-122.16,37.7,1203.0,NEAR BAY,1
-122.14,37.69,874.0,NEAR BAY,1
-122.15,37.69,637.0,NEAR BAY,1
-122.15,37.69,703.0,NEAR BAY,1
-122.15,37.7,733.0,NEAR BAY,1
-122.16,37.69,625.0,NEAR BAY,1
-122.16,37.7,568.0,NEAR BAY,1
-122.16,37.7,836.0,NEAR BAY,1
-122.17,37.7,952.0,NEAR BAY,1
-122.16,37.68,568.0,NEAR BAY,1
-122.17,37.69,1125.0,NEAR BAY,1
-122.18,37.68,840.0,NEAR BAY,1
-122.16,37.69,796.0,NEAR BAY,1
-122.15,37.69,863.0,NEAR BAY,1
-122.15,37.68,1349.0,NEAR BAY,1
-122.15,37.68,929.0,NEAR BAY,1
-122.15,37.69,957.0,NEAR BAY,1
-122.14,37.69,1093.0,NEAR BAY,1
-122.14,37.68,1489.0,NEAR BAY,1
-122.14,37.68,1561.0,NEAR BAY,1
-122.1,37.69,1256.0,NEAR BAY,1
-122.12,37.69,695.0,NEAR BAY,1
-122.13,37.69,560.0,NEAR BAY,1
-122.12,37.71,632.0,NEAR BAY,1
-122.12,37.7,1849.0,NEAR BAY,1
-122.12,37.7,1287.0,NEAR BAY,1
-122.12,37.69,1580.0,NEAR BAY,1
-122.12,37.7,1571.0,NEAR BAY,1
-122.11,37.7,828.0,NEAR BAY,1
-122.11,37.7,835.0,NEAR BAY,1
-122.11,37.7,1765.0,NEAR BAY,1
-122.1,37.69,387.0,NEAR BAY,1
-122.11,37.69,1562.0,NEAR BAY,1
-122.11,37.69,768.0,NEAR BAY,1
-122.12,37.69,1140.0,NEAR BAY,1
-122.03,37.69,83.0,NEAR BAY,1
-121.97,37.64,485.0,<1H OCEAN,4
-122.02,37.63,1189.0,NEAR BAY,1
-122.04,37.63,586.0,NEAR BAY,1
-122.05,37.63,2240.0,NEAR BAY,1
-122.04,37.66,867.0,NEAR BAY,1
-122.04,37.65,3827.0,NEAR BAY,1
-122.05,37.68,3827.0,NEAR BAY,1
-122.07,37.68,1280.0,NEAR BAY,1
-122.06,37.68,2667.0,NEAR BAY,1
-122.08,37.68,253.0,NEAR BAY,1
-122.08,37.68,1401.0,NEAR BAY,1
-122.08,37.67,233.0,NEAR BAY,1
-122.09,37.67,673.0,NEAR BAY,1
-122.09,37.68,704.0,NEAR BAY,1
-122.09,37.69,273.0,NEAR BAY,1
-122.09,37.68,1120.0,NEAR BAY,1
-122.09,37.68,1105.0,NEAR BAY,1
-122.09,37.68,569.0,NEAR BAY,1
-122.1,37.68,691.0,NEAR BAY,1
-122.1,37.68,1109.0,NEAR BAY,1
-122.11,37.68,1197.0,NEAR BAY,1
-122.1,37.68,1061.0,NEAR BAY,1
-122.1,37.67,2479.0,NEAR BAY,1
-122.1,37.68,1162.0,NEAR BAY,1
-122.12,37.68,1146.0,NEAR BAY,1
-122.12,37.68,724.0,NEAR BAY,1
-122.12,37.68,975.0,NEAR BAY,1
-122.11,37.67,952.0,NEAR BAY,1
-122.12,37.68,1159.0,NEAR BAY,1
-122.13,37.68,1129.0,NEAR BAY,1
-122.13,37.68,1175.0,NEAR BAY,1
-122.13,37.68,924.0,NEAR BAY,1
-122.14,37.68,1424.0,NEAR BAY,1
-122.14,37.67,1366.0,NEAR BAY,1
-122.15,37.67,1171.0,NEAR BAY,1
-122.14,37.67,641.0,NEAR BAY,1
-122.13,37.67,880.0,NEAR BAY,1
-122.14,37.67,1635.0,NEAR BAY,1
-122.14,37.67,1495.0,NEAR BAY,1
-122.13,37.67,914.0,NEAR BAY,1
-122.12,37.67,1798.0,NEAR BAY,1
-122.13,37.67,1625.0,NEAR BAY,1
-122.11,37.67,599.0,NEAR BAY,1
-122.11,37.67,2037.0,NEAR BAY,1
-122.09,37.67,1854.0,NEAR BAY,1
-122.09,37.67,1408.0,NEAR BAY,1
-122.09,37.66,766.0,NEAR BAY,1
-122.09,37.66,725.0,NEAR BAY,1
-122.05,37.68,1019.0,NEAR BAY,1
-122.06,37.67,1830.0,NEAR BAY,1
-122.07,37.67,1469.0,NEAR BAY,1
-122.07,37.67,1198.0,NEAR BAY,1
-122.07,37.67,1039.0,NEAR BAY,1
-122.04,37.67,690.0,NEAR BAY,1
-122.04,37.67,1155.0,NEAR BAY,1
-122.04,37.66,1066.0,NEAR BAY,1
-122.07,37.66,1255.0,NEAR BAY,1
-122.07,37.66,2461.0,NEAR BAY,1
-122.08,37.66,1063.0,NEAR BAY,1
-122.07,37.65,2181.0,NEAR BAY,1
-122.08,37.65,3069.0,NEAR BAY,1
-122.08,37.65,1093.0,NEAR BAY,1
-122.08,37.66,1349.0,NEAR BAY,1
-122.1,37.66,599.0,NEAR BAY,1
-122.1,37.66,480.0,NEAR BAY,1
-122.1,37.66,1293.0,NEAR BAY,1
-122.09,37.65,1414.0,NEAR BAY,1
-122.09,37.65,543.0,NEAR BAY,1
-122.09,37.65,572.0,NEAR BAY,1
-122.1,37.66,342.0,NEAR BAY,1
-122.11,37.66,2332.0,NEAR BAY,1
-122.1,37.66,768.0,NEAR BAY,1
-122.11,37.66,913.0,NEAR BAY,1
-122.11,37.66,1726.0,NEAR BAY,1
-122.1,37.65,1185.0,NEAR BAY,1
-122.1,37.64,735.0,NEAR BAY,1
-122.1,37.65,796.0,NEAR BAY,1
-122.1,37.65,252.0,NEAR BAY,1
-122.12,37.65,86.0,NEAR BAY,1
-122.1,37.63,5613.0,NEAR BAY,1
-122.1,37.61,1727.0,NEAR BAY,1
-122.13,37.66,407.0,NEAR BAY,1
-122.11,37.65,2041.0,NEAR BAY,1
-122.11,37.64,854.0,NEAR BAY,1
-122.11,37.64,1907.0,NEAR BAY,1
-122.12,37.64,264.0,NEAR BAY,1
-122.09,37.63,735.0,NEAR BAY,1
-122.09,37.64,836.0,NEAR BAY,1
-122.1,37.63,1377.0,NEAR BAY,1
-122.08,37.64,789.0,NEAR BAY,1
-122.08,37.64,662.0,NEAR BAY,1
-122.09,37.64,853.0,NEAR BAY,1
-122.09,37.64,664.0,NEAR BAY,1
-122.08,37.64,4065.0,NEAR BAY,1
-122.08,37.64,1109.0,NEAR BAY,1
-122.08,37.63,548.0,NEAR BAY,1
-122.08,37.63,431.0,NEAR BAY,1
-122.08,37.64,463.0,NEAR BAY,1
-122.07,37.64,5436.0,NEAR BAY,1
-122.07,37.63,2028.0,NEAR BAY,1
-122.07,37.64,2426.0,NEAR BAY,1
-122.06,37.64,1038.0,NEAR BAY,1
-122.06,37.64,857.0,NEAR BAY,1
-122.06,37.65,848.0,NEAR BAY,1
-122.06,37.64,729.0,NEAR BAY,1
-122.04,37.63,369.0,NEAR BAY,1
-122.03,37.62,1001.0,NEAR BAY,1
-122.03,37.62,1472.0,NEAR BAY,1
-122.04,37.62,453.0,NEAR BAY,1
-122.04,37.62,328.0,NEAR BAY,1
-122.04,37.62,793.0,NEAR BAY,1
-122.03,37.62,632.0,NEAR BAY,1
-122.03,37.61,1002.0,NEAR BAY,1
-122.03,37.61,808.0,NEAR BAY,1
-122.04,37.61,727.0,NEAR BAY,1
-122.04,37.62,455.0,NEAR BAY,1
-122.08,37.63,1534.0,NEAR BAY,1
-122.08,37.62,1139.0,NEAR BAY,1
-122.07,37.63,1175.0,NEAR BAY,1
-122.07,37.63,1401.0,NEAR BAY,1
-122.06,37.63,3388.0,NEAR BAY,1
-122.06,37.63,841.0,NEAR BAY,1
-122.05,37.61,705.0,NEAR BAY,1
-122.08,37.63,1148.0,NEAR BAY,1
-122.08,37.63,391.0,NEAR BAY,1
-122.09,37.63,992.0,NEAR BAY,1
-122.09,37.63,790.0,NEAR BAY,1
-122.08,37.62,1016.0,NEAR BAY,1
-122.08,37.61,1039.0,NEAR BAY,1
-121.99,37.61,2341.0,<1H OCEAN,4
-122.02,37.6,1382.0,NEAR BAY,1
-122.02,37.6,1858.0,NEAR BAY,1
-122.02,37.6,1156.0,NEAR BAY,1
-122.02,37.6,1097.0,NEAR BAY,1
-122.03,37.61,831.0,NEAR BAY,1
-122.04,37.6,1873.0,NEAR BAY,1
-122.06,37.6,1640.0,NEAR BAY,1
-122.08,37.61,1568.0,NEAR BAY,1
-122.06,37.6,3174.0,NEAR BAY,1
-122.06,37.6,1186.0,NEAR BAY,1
-122.08,37.59,1367.0,NEAR BAY,1
-122.07,37.59,1680.0,NEAR BAY,1
-122.08,37.58,1657.0,NEAR BAY,1
-122.07,37.58,1033.0,NEAR BAY,1
-122.07,37.58,1117.0,NEAR BAY,1
-122.08,37.58,2003.0,NEAR BAY,1
-122.07,37.59,2568.0,NEAR BAY,1
-122.07,37.58,1461.0,NEAR BAY,1
-122.04,37.59,1116.0,NEAR BAY,1
-122.05,37.59,3163.0,NEAR BAY,1
-122.03,37.6,1488.0,NEAR BAY,1
-122.02,37.59,855.0,NEAR BAY,1
-122.03,37.59,2530.0,NEAR BAY,1
-122.01,37.59,240.0,NEAR BAY,1
-122.02,37.58,2097.0,NEAR BAY,1
-122.01,37.58,2629.0,NEAR BAY,1
-122.09,37.6,295.0,NEAR BAY,1
-122.08,37.6,2056.0,NEAR BAY,1
-121.97,37.57,2172.0,<1H OCEAN,4
-121.96,37.58,1777.0,<1H OCEAN,4
-121.98,37.58,2079.0,<1H OCEAN,4
-121.99,37.58,1276.0,<1H OCEAN,4
-122.0,37.58,2071.0,<1H OCEAN,4
-122.01,37.57,8117.0,NEAR BAY,1
-122.04,37.58,8012.0,NEAR BAY,1
-122.04,37.57,3436.0,NEAR BAY,1
-122.07,37.57,5019.0,NEAR BAY,1
-122.06,37.58,4576.0,NEAR BAY,1
-122.05,37.57,6075.0,NEAR BAY,1
-121.93,37.49,648.0,<1H OCEAN,4
-122.07,37.52,7205.0,NEAR BAY,1
-122.02,37.56,2461.0,NEAR BAY,1
-122.02,37.56,914.0,NEAR BAY,1
-122.03,37.56,2841.0,NEAR BAY,1
-122.03,37.56,4446.0,NEAR BAY,1
-122.01,37.56,1531.0,NEAR BAY,1
-122.01,37.55,1434.0,NEAR BAY,1
-122.02,37.55,909.0,NEAR BAY,1
-122.01,37.56,1174.0,NEAR BAY,1
-121.99,37.56,2641.0,<1H OCEAN,4
-121.99,37.56,3288.0,<1H OCEAN,4
-121.96,37.55,1606.0,<1H OCEAN,4
-121.97,37.56,4518.0,<1H OCEAN,4
-121.97,37.54,986.0,<1H OCEAN,4
-121.97,37.55,3080.0,<1H OCEAN,4
-121.98,37.54,3386.0,<1H OCEAN,4
-121.99,37.55,4649.0,<1H OCEAN,4
-121.94,37.56,2412.0,<1H OCEAN,4
-121.95,37.55,4552.0,<1H OCEAN,4
-121.93,37.54,596.0,<1H OCEAN,4
-121.94,37.54,1631.0,<1H OCEAN,4
-121.94,37.53,941.0,<1H OCEAN,4
-121.95,37.54,1724.0,<1H OCEAN,4
-121.94,37.54,1067.0,<1H OCEAN,4
-121.96,37.54,2738.0,<1H OCEAN,4
-121.96,37.53,1278.0,<1H OCEAN,4
-121.96,37.53,1538.0,<1H OCEAN,4
-121.96,37.53,1252.0,<1H OCEAN,4
-121.97,37.54,1344.0,<1H OCEAN,4
-121.97,37.53,1353.0,<1H OCEAN,4
-121.97,37.53,1273.0,<1H OCEAN,4
-121.98,37.53,1610.0,<1H OCEAN,4
-121.98,37.53,2142.0,<1H OCEAN,4
-121.99,37.54,1285.0,<1H OCEAN,4
-121.99,37.54,1673.0,<1H OCEAN,4
-121.99,37.54,1772.0,<1H OCEAN,4
-121.99,37.55,1106.0,<1H OCEAN,4
-122.0,37.54,2023.0,<1H OCEAN,4
-122.01,37.55,1276.0,NEAR BAY,1
-122.0,37.55,3026.0,<1H OCEAN,4
-122.01,37.54,1128.0,NEAR BAY,1
-122.0,37.54,852.0,<1H OCEAN,4
-122.01,37.53,889.0,NEAR BAY,1
-121.99,37.53,2831.0,<1H OCEAN,4
-121.97,37.52,1776.0,<1H OCEAN,4
-121.97,37.51,1671.0,<1H OCEAN,4
-121.97,37.52,2530.0,<1H OCEAN,4
-121.95,37.52,2721.0,<1H OCEAN,4
-121.96,37.51,3215.0,<1H OCEAN,4
-121.96,37.52,2352.0,<1H OCEAN,4
-121.93,37.53,2855.0,<1H OCEAN,4
-121.92,37.53,12203.0,<1H OCEAN,4
-121.89,37.49,1981.0,<1H OCEAN,4
-121.92,37.49,3571.0,<1H OCEAN,4
-121.92,37.48,1972.0,<1H OCEAN,4
-121.92,37.47,1105.0,<1H OCEAN,4
-121.91,37.47,2759.0,<1H OCEAN,4
-122.03,37.55,4319.0,NEAR BAY,1
-122.03,37.55,1597.0,NEAR BAY,1
-122.04,37.55,1446.0,NEAR BAY,1
-122.04,37.54,1285.0,NEAR BAY,1
-122.05,37.54,2568.0,NEAR BAY,1
-122.05,37.55,2357.0,NEAR BAY,1
-122.04,37.53,2998.0,NEAR BAY,1
-122.04,37.5,307.0,NEAR BAY,1
-122.06,37.54,3526.0,NEAR BAY,1
-122.03,37.54,1213.0,NEAR BAY,1
-122.03,37.54,1911.0,NEAR BAY,1
-122.04,37.53,1524.0,NEAR BAY,1
-122.02,37.54,719.0,NEAR BAY,1
-122.03,37.54,3038.0,NEAR BAY,1
-122.03,37.53,1268.0,NEAR BAY,1
-122.01,37.53,2346.0,NEAR BAY,1
-122.02,37.53,2216.0,NEAR BAY,1
-122.0,37.51,3223.0,<1H OCEAN,4
-121.92,37.72,2937.0,<1H OCEAN,4
-121.92,37.72,2302.0,<1H OCEAN,4
-121.91,37.71,2038.0,<1H OCEAN,4
-121.93,37.72,1935.0,<1H OCEAN,4
-121.93,37.72,1453.0,<1H OCEAN,4
-121.93,37.71,2288.0,<1H OCEAN,4
-121.94,37.71,2484.0,<1H OCEAN,4
-121.96,37.71,3386.0,<1H OCEAN,4
-121.92,37.64,512.0,INLAND,2
-121.93,37.66,1081.0,<1H OCEAN,4
-121.92,37.69,1590.0,<1H OCEAN,4
-121.9,37.66,3126.0,INLAND,2
-121.92,37.68,706.0,<1H OCEAN,4
-121.93,37.7,793.0,<1H OCEAN,4
-121.91,37.69,926.0,<1H OCEAN,4
-121.91,37.68,831.0,<1H OCEAN,4
-121.91,37.68,1700.0,<1H OCEAN,4
-121.91,37.69,1395.0,<1H OCEAN,4
-121.89,37.68,3329.0,<1H OCEAN,4
-121.88,37.68,854.0,INLAND,2
-121.89,37.68,734.0,<1H OCEAN,4
-121.88,37.67,1543.0,INLAND,2
-121.88,37.67,937.0,INLAND,2
-121.89,37.67,1181.0,INLAND,2
-121.89,37.67,852.0,INLAND,2
-121.9,37.67,876.0,<1H OCEAN,4
-121.9,37.67,3926.0,<1H OCEAN,4
-121.88,37.66,1360.0,INLAND,2
-121.87,37.66,161.0,INLAND,2
-121.87,37.66,315.0,INLAND,2
-121.89,37.66,769.0,INLAND,2
-121.88,37.64,514.0,INLAND,2
-121.87,37.57,2444.0,<1H OCEAN,4
-121.87,37.67,1813.0,INLAND,2
-121.87,37.67,853.0,INLAND,2
-121.85,37.68,1895.0,INLAND,2
-121.85,37.66,1833.0,INLAND,2
-121.86,37.66,1699.0,INLAND,2
-121.87,37.66,583.0,INLAND,2
-121.84,37.66,4847.0,INLAND,2
-121.85,37.72,83.0,INLAND,2
-121.82,37.73,51.0,INLAND,2
-121.86,37.7,4389.0,INLAND,2
-121.89,37.69,2649.0,<1H OCEAN,4
-121.77,37.65,1952.0,INLAND,2
-121.62,37.61,771.0,INLAND,2
-121.61,37.77,144.0,INLAND,2
-121.72,37.7,729.0,INLAND,2
-121.73,37.71,2595.0,INLAND,2
-121.75,37.71,5826.0,INLAND,2
-121.77,37.74,254.0,INLAND,2
-121.8,37.7,2474.0,INLAND,2
-121.8,37.69,2222.0,INLAND,2
-121.82,37.69,802.0,INLAND,2
-121.76,37.69,1919.0,INLAND,2
-121.77,37.68,950.0,INLAND,2
-121.78,37.69,1157.0,INLAND,2
-121.78,37.69,1761.0,INLAND,2
-121.79,37.69,3200.0,INLAND,2
-121.76,37.7,1705.0,INLAND,2
-121.75,37.69,1422.0,INLAND,2
-121.75,37.68,702.0,INLAND,2
-121.76,37.68,1189.0,INLAND,2
-121.76,37.68,555.0,INLAND,2
-121.73,37.68,8768.0,INLAND,2
-121.78,37.68,1392.0,INLAND,2
-121.77,37.68,277.0,INLAND,2
-121.76,37.68,929.0,INLAND,2
-121.77,37.68,629.0,INLAND,2
-121.77,37.67,3489.0,INLAND,2
-121.76,37.67,1225.0,INLAND,2
-121.78,37.67,1024.0,INLAND,2
-121.79,37.67,947.0,INLAND,2
-121.78,37.67,804.0,INLAND,2
-121.78,37.66,900.0,INLAND,2
-121.79,37.66,6693.0,INLAND,2
-119.78,38.69,338.0,INLAND,2
-119.93,38.72,573.0,INLAND,2
-120.0,38.52,202.0,INLAND,2
-120.56,38.48,946.0,INLAND,2
-120.59,38.45,1091.0,INLAND,2
-120.55,38.46,435.0,INLAND,2
-120.55,38.45,767.0,INLAND,2
-120.55,38.43,618.0,INLAND,2
-120.25,38.55,1103.0,INLAND,2
-120.79,38.54,495.0,INLAND,2
-120.8,38.51,369.0,INLAND,2
-120.65,38.5,638.0,INLAND,2
-120.76,38.47,607.0,INLAND,2
-120.88,38.45,657.0,INLAND,2
-120.79,38.43,546.0,INLAND,2
-120.69,38.44,597.0,INLAND,2
-120.93,38.5,529.0,INLAND,2
-120.97,38.42,4930.0,INLAND,2
-120.87,38.37,1614.0,INLAND,2
-120.98,38.34,1793.0,INLAND,2
-120.88,38.32,1187.0,INLAND,2
-120.93,38.26,834.0,INLAND,2
-120.72,38.42,2237.0,INLAND,2
-120.77,38.38,1737.0,INLAND,2
-120.72,38.38,806.0,INLAND,2
-120.66,38.4,985.0,INLAND,2
-120.65,38.42,730.0,INLAND,2
-120.62,38.39,1444.0,INLAND,2
-120.69,38.36,1252.0,INLAND,2
-120.71,38.34,559.0,INLAND,2
-120.8,38.31,533.0,INLAND,2
-121.83,39.76,4644.0,INLAND,2
-121.82,39.76,2710.0,INLAND,2
-121.86,39.78,3628.0,INLAND,2
-121.85,39.77,2446.0,INLAND,2
-121.84,39.76,1215.0,INLAND,2
-121.86,39.76,4030.0,INLAND,2
-121.89,39.76,4591.0,INLAND,2
-121.88,39.74,7517.0,INLAND,2
-121.87,39.75,822.0,INLAND,2
-121.86,39.75,856.0,INLAND,2
-121.87,39.74,747.0,INLAND,2
-121.85,39.75,267.0,INLAND,2
-121.85,39.74,623.0,INLAND,2
-121.85,39.74,1426.0,INLAND,2
-121.85,39.73,1107.0,INLAND,2
-121.85,39.73,2469.0,INLAND,2
-121.86,39.74,1571.0,INLAND,2
-121.84,39.75,2053.0,INLAND,2
-121.84,39.74,1181.0,INLAND,2
-121.83,39.74,1290.0,INLAND,2
-121.8,39.75,1011.0,INLAND,2
-121.82,39.75,3316.0,INLAND,2
-121.82,39.75,974.0,INLAND,2
-121.8,39.75,3264.0,INLAND,2
-121.79,39.73,2887.0,INLAND,2
-121.78,39.71,84.0,INLAND,2
-121.82,39.73,1371.0,INLAND,2
-121.84,39.73,379.0,INLAND,2
-121.84,39.73,311.0,INLAND,2
-121.84,39.73,520.0,INLAND,2
-121.84,39.72,802.0,INLAND,2
-121.84,39.73,513.0,INLAND,2
-121.83,39.73,753.0,INLAND,2
-121.85,39.72,5022.0,INLAND,2
-121.83,39.72,974.0,INLAND,2
-121.81,39.7,2948.0,INLAND,2
-121.82,39.73,1160.0,INLAND,2
-121.82,39.72,1879.0,INLAND,2
-121.81,39.71,708.0,INLAND,2
-121.87,39.82,2456.0,INLAND,2
-121.89,39.71,1217.0,INLAND,2
-121.97,39.79,904.0,INLAND,2
-121.84,39.68,275.0,INLAND,2
-121.8,39.64,1109.0,INLAND,2
-121.77,39.66,1705.0,INLAND,2
-121.74,39.59,726.0,INLAND,2
-121.9,39.59,745.0,INLAND,2
-121.75,39.88,1203.0,INLAND,2
-121.68,39.82,1786.0,INLAND,2
-121.54,40.06,47.0,INLAND,2
-121.51,39.97,611.0,INLAND,2
-121.59,39.86,665.0,INLAND,2
-121.58,39.83,1904.0,INLAND,2
-121.6,39.8,721.0,INLAND,2
-121.62,39.79,1456.0,INLAND,2
-121.59,39.82,875.0,INLAND,2
-121.6,39.83,1532.0,INLAND,2
-121.63,39.82,1610.0,INLAND,2
-121.6,39.79,1151.0,INLAND,2
-121.59,39.79,395.0,INLAND,2
-121.59,39.78,1063.0,INLAND,2
-121.59,39.78,385.0,INLAND,2
-121.6,39.77,699.0,INLAND,2
-121.61,39.77,837.0,INLAND,2
-121.63,39.78,770.0,INLAND,2
-121.57,39.8,365.0,INLAND,2
-121.57,39.78,952.0,INLAND,2
-121.59,39.77,664.0,INLAND,2
-121.58,39.79,1184.0,INLAND,2
-121.57,39.76,557.0,INLAND,2
-121.58,39.76,1110.0,INLAND,2
-121.58,39.76,733.0,INLAND,2
-121.59,39.75,481.0,INLAND,2
-121.6,39.77,1138.0,INLAND,2
-121.6,39.76,1157.0,INLAND,2
-121.61,39.76,1026.0,INLAND,2
-121.62,39.77,788.0,INLAND,2
-121.65,39.76,794.0,INLAND,2
-121.63,39.76,1151.0,INLAND,2
-121.62,39.76,934.0,INLAND,2
-121.62,39.75,523.0,INLAND,2
-121.63,39.75,569.0,INLAND,2
-121.64,39.74,763.0,INLAND,2
-121.71,39.71,1174.0,INLAND,2
-121.66,39.66,1763.0,INLAND,2
-121.56,39.69,1163.0,INLAND,2
-121.57,39.74,705.0,INLAND,2
-121.59,39.74,750.0,INLAND,2
-121.6,39.75,984.0,INLAND,2
-121.6,39.68,844.0,INLAND,2
-121.5,39.83,893.0,INLAND,2
-121.41,39.72,730.0,INLAND,2
-121.39,39.61,986.0,INLAND,2
-121.24,39.65,221.0,INLAND,2
-121.19,39.55,481.0,INLAND,2
-121.36,39.52,1229.0,INLAND,2
-121.56,39.52,358.0,INLAND,2
-121.56,39.52,945.0,INLAND,2
-121.56,39.53,1861.0,INLAND,2
-121.54,39.6,576.0,INLAND,2
-121.46,39.54,1822.0,INLAND,2
-121.49,39.52,436.0,INLAND,2
-121.44,39.5,790.0,INLAND,2
-121.47,39.49,553.0,INLAND,2
-121.47,39.51,1304.0,INLAND,2
-121.53,39.53,683.0,INLAND,2
-121.53,39.52,448.0,INLAND,2
-121.53,39.52,471.0,INLAND,2
-121.54,39.51,1887.0,INLAND,2
-121.52,39.51,1688.0,INLAND,2
-121.55,39.51,684.0,INLAND,2
-121.55,39.51,396.0,INLAND,2
-121.55,39.51,485.0,INLAND,2
-121.56,39.51,603.0,INLAND,2
-121.56,39.51,871.0,INLAND,2
-121.57,39.5,1073.0,INLAND,2
-121.58,39.52,1384.0,INLAND,2
-121.58,39.51,1087.0,INLAND,2
-121.58,39.5,925.0,INLAND,2
-121.62,39.5,974.0,INLAND,2
-121.61,39.52,909.0,INLAND,2
-121.65,39.53,640.0,INLAND,2
-121.57,39.48,145.0,INLAND,2
-121.55,39.5,2041.0,INLAND,2
-121.54,39.5,779.0,INLAND,2
-121.53,39.49,617.0,INLAND,2
-121.54,39.48,1809.0,INLAND,2
-121.54,39.47,939.0,INLAND,2
-121.55,39.48,284.0,INLAND,2
-121.49,39.49,1174.0,INLAND,2
-121.52,39.5,569.0,INLAND,2
-121.52,39.49,677.0,INLAND,2
-121.52,39.48,1364.0,INLAND,2
-121.55,39.45,1185.0,INLAND,2
-121.53,39.44,662.0,INLAND,2
-121.55,39.44,811.0,INLAND,2
-121.52,39.43,1079.0,INLAND,2
-121.46,39.4,1970.0,INLAND,2
-121.39,39.39,121.0,INLAND,2
-121.54,39.33,359.0,INLAND,2
-121.59,39.39,1284.0,INLAND,2
-121.67,39.37,1241.0,INLAND,2
-121.65,39.35,1098.0,INLAND,2
-121.67,39.34,537.0,INLAND,2
-121.65,39.32,374.0,INLAND,2
-121.69,39.36,1170.0,INLAND,2
-121.7,39.37,911.0,INLAND,2
-121.7,39.36,523.0,INLAND,2
-121.7,39.36,1505.0,INLAND,2
-121.69,39.36,635.0,INLAND,2
-121.74,39.38,1100.0,INLAND,2
-121.8,39.33,501.0,INLAND,2
-121.71,39.42,862.0,INLAND,2
-121.71,39.41,941.0,INLAND,2
-121.75,39.4,864.0,INLAND,2
-121.79,39.48,408.0,INLAND,2
-120.46,38.15,1516.0,INLAND,2
-120.55,38.12,785.0,INLAND,2
-120.56,38.09,1150.0,INLAND,2
-120.55,38.07,463.0,INLAND,2
-120.54,38.07,339.0,INLAND,2
-120.67,37.97,2233.0,INLAND,2
-120.46,38.09,1777.0,INLAND,2
-120.79,38.24,538.0,INLAND,2
-120.9,38.2,1319.0,INLAND,2
